year,DH_GEOGRAPHY_NAME,percent_inhouse_activity,life_expectancy_Female,population_over_80,total_population,total_activity,treatment_year,g,treated,post,rel_year
2009,HOUNSLOW,38.80769230769231,6.76,6589,243366,13000,NA,0,0,0,NA
2009,ISLE OF WIGHT,5.948930296756384,6.93,9778,138361,36225,NA,0,0,0,NA
2009,ISLINGTON,0,6.94,4438,196704,13925,NA,0,0,0,NA
2009,KENSINGTON AND CHELSEA,23.91304347826087,9.32,5163,161893,10810,2016,2016,0,0,-7
2009,KENT,10.61838148777618,6.65,NA,NA,191225,NA,0,0,0,NA
2009,KINGSTON UPON HULL,5.840071877807727,6.28,9787,256079,72345,NA,0,0,0,NA
2009,KINGSTON UPON THAMES,44.57935819601041,7.11,6192,157307,11530,NA,0,0,0,NA
2009,KIRKLEES,9.96517820565342,6.3,16422,414785,48820,NA,0,0,0,NA
2009,KNOWSLEY,0,6.3,5491,147070,24175,2002,2002,1,1,7
2009,LAMBETH,0,6.65,5962,294050,19915,2004,2004,1,1,5
2009,LANCASHIRE,12.485470747772181,6.42,NA,NA,206480,NA,0,0,0,NA
2009,LEEDS,30.267113783533766,6.72,30546,743885,86480,NA,0,0,0,NA
2009,LEICESTER,23.333333333333332,6.44,10757,319708,46050,2018,2018,0,0,-9
2009,LEICESTERSHIRE,18.40509774808216,7.01,NA,NA,80820,2021,2021,0,0,-12
2009,LEWISHAM,0,6.6,7142,270418,22055,2003,2003,1,1,6
2009,LINCOLNSHIRE,6.025300880532165,6.81,NA,NA,130035,2013,2013,0,0,-4
2009,LIVERPOOL,4.530072296569759,6.16,16925,457523,65010,NA,0,0,0,NA
2009,LUTON,30.453138193076274,6.6,5788,195449,17765,2013,2013,0,0,-4
2009,MANCHESTER,0.6686206264883678,6.31,13763,483784,54590,NA,0,0,0,NA
2009,MEDWAY,21.17927595924561,6.42,8927,260230,23065,2014,2014,0,0,-5
2009,MIDDLESBROUGH,2.092511013215859,5.93,5446,137273,27240,NA,0,0,0,NA
2009,MILTON KEYNES,7.8940180278612395,6.47,6825,240178,18305,2013,2013,0,0,-4
2009,NEWCASTLE UPON TYNE,6.975440170460917,6.55,11525,273422,44585,2015,2015,0,0,-6
2009,NEWHAM,17.342211928199188,6.95,4964,286447,17270,2012,2012,0,0,-3
2009,NORFOLK,22.0842061782669,6.79,NA,NA,169465,2012,2012,0,0,-3
2009,NORTH EAST LINCOLNSHIRE,5.676855895196507,6.83,7507,158689,41220,2013,2013,0,0,-4
2009,NORTH LINCOLNSHIRE,8.323632130384167,7.07,7667,165572,34360,2015,2015,0,0,-6
2009,NORTH TYNESIDE,6.30148865442983,6.39,9825,199017,34595,2015,2015,0,0,-6
2009,NORTH YORKSHIRE,31.666459858543245,6.93,NA,NA,80590,NA,0,0,0,NA
2009,NORTHUMBERLAND,4.234380642831347,6.49,15995,314489,55380,NA,0,0,0,NA
2009,NOTTINGHAM,16.522025705811274,6.53,10642,294808,45515,NA,0,0,0,NA
2009,NOTTINGHAMSHIRE,23.985182296744004,6.41,NA,NA,128225,2021,2021,0,0,-12
2009,OLDHAM,14.018381131657623,6.53,8483,222811,45155,2015,2015,0,0,-6
2009,OXFORDSHIRE,0,7.08,NA,NA,46460,2006,2006,1,1,3
2009,PETERBOROUGH,46.63474328278798,6.42,6800,178963,18795,2014,2014,0,0,-5
2009,PLYMOUTH,12.592494714587737,6.54,11415,253116,37840,2016,2016,0,0,-7
2009,PORTSMOUTH,38.37493881546745,7.05,8393,198983,20430,NA,0,0,0,NA
2009,READING,42.026009582477755,6.79,5379,152326,7305,NA,0,0,0,NA
2009,REDBRIDGE,6.511085180863477,7.03,9766,270435,21425,2011,2011,0,0,-2
2009,REDCAR AND CLEVELAND,17.550274223034734,6.62,6476,135867,27350,NA,0,0,0,NA
2009,RICHMOND UPON THAMES,1.023219205037387,8.17,7468,184394,12705,NA,0,0,0,NA
2009,ROTHERHAM,12.976005729974933,6.28,11155,256313,41885,NA,0,0,0,NA
2009,RUTLAND,0,7.06,2071,37417,5405,2007,2007,1,1,2
2009,SALFORD,4.363694065376071,6.12,9153,228948,31510,2015,2015,0,0,-6
2009,SANDWELL,15.041851304775971,6.56,12775,302303,40620,NA,0,0,0,NA
2009,SEFTON,0,6.79,15543,274153,48260,2008,2008,1,1,1
2009,SHEFFIELD,3.2818532818532815,6.42,23991,538385,77700,2014,2014,0,0,-5
2009,SHROPSHIRE,7.880467526207976,6.69,16645,302069,41495,2017,2017,0,0,-8
2009,SLOUGH,49.00161899622234,7.38,3520,134742,9265,NA,0,0,0,NA
2009,SOLIHULL,7.690260777009048,7.25,10973,205470,18790,NA,0,0,0,NA
2009,SOUTH GLOUCESTERSHIRE,42.152377163318086,6.84,10971,259730,25135,NA,0,0,0,NA
2009,SOUTH TYNESIDE,2.1231043710972344,6.74,7634,148509,28025,2017,2017,0,0,-8
2009,SOUTHAMPTON,30.06697215368347,7.49,9406,230017,28370,NA,0,0,0,NA
2009,SOUTHEND ON SEA,7.086614173228346,6.22,9884,170013,34925,2018,2018,0,0,-9
2009,SOUTHWARK,0,7.4,6340,281120,19510,2002,2002,1,1,7
2009,ST HELENS,17.91456132292145,6.13,7289,175272,21770,NA,0,0,0,NA
2009,STAFFORDSHIRE,11.416396362017426,6.41,NA,NA,78615,NA,0,0,0,NA
2009,STOCKPORT,0,6.85,13818,282263,41790,NA,0,0,0,NA
2009,STOCKTON ON TEES,3.226306809368699,6.82,7177,189978,32235,NA,0,0,0,NA
2009,STOKE ON TRENT,26.35172037138176,6.08,10175,245869,36620,NA,0,0,0,NA
2009,SUFFOLK,25.031371051339406,6.75,NA,NA,91645,2014,2014,0,0,-5
2009,SUNDERLAND,6.333298894513896,6.02,11354,276209,48395,2015,2015,0,0,-6
2009,SURREY,11.141751073871772,7.02,NA,NA,94285,NA,0,0,0,NA
2009,SUTTON,17.076923076923077,6.72,7914,188167,16250,2013,2013,0,0,-4
2009,TELFORD AND WREKIN,0.324254215304799,6.62,5556,164889,15420,NA,0,0,0,NA
2009,TORBAY,1.1167202080465046,6.68,9631,131641,32685,NA,0,0,0,NA
2009,TOWER HAMLETS,0,6.42,4097,240495,15455,2004,2004,1,1,5
2009,TRAFFORD,26.10847597442772,7.08,10156,223065,24245,2015,2015,0,0,-6
2009,WAKEFIELD,8.647058823529411,6.44,13832,324467,51000,NA,0,0,0,NA
2009,WALSALL,0,6.75,11272,264774,34680,NA,0,0,0,NA
2009,WALTHAM FOREST,44.78945129732029,6.99,6865,248140,23510,NA,0,0,0,NA
2009,WANDSWORTH,0.9348034515819751,6.71,7514,299347,20860,NA,0,0,0,NA
2009,WARRINGTON,13.09412861136999,6.28,7702,200057,21460,2016,2016,0,0,-7
2009,WARWICKSHIRE,26.666073494083104,6.91,NA,NA,56195,2014,2014,0,0,-5
2009,WEST BERKSHIRE,45.092177379172895,7.11,6019,153039,10035,NA,0,0,0,NA
2009,WESTMINSTER,19.913198876691347,8.25,6632,216980,19585,2016,2016,0,0,-7
2009,WIGAN,2.5985221674876846,6,11455,314363,40600,NA,0,0,0,NA
2009,WILTSHIRE,0.4637809187279152,6.9,23394,466711,45280,2013,2013,0,0,-4
2009,WINDSOR AND MAIDENHEAD,0.5882352941176471,6.7,6546,142424,8500,NA,0,0,0,NA
2009,WIRRAL,6.495351239669421,6.45,17126,317771,38720,2017,2017,0,0,-8
2009,WOKINGHAM,28.243847874720355,7.05,5628,154165,8940,NA,0,0,0,NA
2009,WOLVERHAMPTON,25.93344155844156,6.56,11568,246016,36960,NA,0,0,0,NA
2009,WORCESTERSHIRE,7.111071555713777,6.75,NA,NA,56180,NA,0,0,0,NA
2009,YORK,56.84591052869408,6.8,9740,192398,22130,2022,2022,0,0,-13
2010,NORTHUMBERLAND,2.8496437945256843,6.69,16454,315463,53340,NA,0,0,0,NA
2010,GATESHEAD,11.596958174904943,6.28,9110,198731,39450,NA,0,0,0,NA
2010,NEWCASTLE UPON TYNE,6.564501372369625,6.65,11552,276681,43720,2015,2015,0,0,-5
2010,NORTH TYNESIDE,5.7835820895522385,6.76,10069,200164,32160,2015,2015,0,0,-5
2010,SOUTH TYNESIDE,14.246533597440195,6.75,7716,148468,32815,2017,2017,0,0,-7
2010,SUNDERLAND,5.338002759206198,6.17,11718,275980,47115,2015,2015,0,0,-5
2010,HARTLEPOOL,0,6.52,4008,91773,18345,2006,2006,1,1,4
2010,MIDDLESBROUGH,2.644537661863943,6.27,5525,137667,27415,NA,0,0,0,NA
2010,REDCAR AND CLEVELAND,10.602270540696555,6.9,6718,135383,25985,NA,0,0,0,NA
2010,STOCKTON ON TEES,2.6668631206718727,7.02,7498,190902,33935,NA,0,0,0,NA
2010,DURHAM,10.926874708896134,6.39,23162,510628,107350,2016,2016,0,0,-6
2010,DARLINGTON,0,7.13,5163,105028,22990,2005,2005,1,1,5
2010,BARNSLEY,5.106289721674337,6.25,10035,230066,45630,2012,2012,0,0,-2
2010,ROTHERHAM,10.556068297185048,6.58,11365,256893,43340,NA,0,0,0,NA
2010,SHEFFIELD,3.9824416311470197,6.61,24172,544613,78595,2014,2014,0,0,-4
2010,BRADFORD,31.768065360514004,6.71,19765,518002,63035,NA,0,0,0,NA
2010,CALDERDALE,6.174957118353345,7.04,8840,203049,26235,NA,0,0,0,NA
2010,KIRKLEES,9.601449275362318,6.48,16812,418339,46920,NA,0,0,0,NA
2010,LEEDS,29.384830855419093,6.81,30909,747571,92820,NA,0,0,0,NA
2010,WAKEFIELD,8.782712133227596,6.56,14123,325595,50440,NA,0,0,0,NA
2010,EAST RIDING OF YORKSHIRE,3.9787478113868264,6.78,18518,333599,82815,NA,0,0,0,NA
2010,KINGSTON UPON HULL,5.297640014089469,6.46,9961,256174,70975,NA,0,0,0,NA
2010,NORTH EAST LINCOLNSHIRE,7.871148459383753,6.87,7658,158951,35700,2013,2013,0,0,-3
2010,NORTH LINCOLNSHIRE,9.209100758396534,7.22,7847,166539,32305,2015,2015,0,0,-5
2010,NORTH YORKSHIRE,29.0193842645382,7,NA,NA,78930,NA,0,0,0,NA
2010,YORK,59.309865678554885,7.04,9861,195070,21590,2022,2022,0,0,-12
2010,BOLTON,17.164072540339852,6.24,11049,275168,35015,2016,2016,0,0,-6
2010,BURY,15.825846579129232,6.03,7572,184755,28940,NA,0,0,0,NA
2010,MANCHESTER,2.4261513577934792,6.67,13571,492598,58735,NA,0,0,0,NA
2010,OLDHAM,14.152249134948097,6.59,8532,223807,43350,2015,2015,0,0,-5
2010,SALFORD,5.8975136446331105,6.46,9240,231837,32980,2015,2015,0,0,-5
2010,STOCKPORT,0,7.29,14183,282614,40965,NA,0,0,0,NA
2010,TRAFFORD,17.535645882102575,7.37,10540,225234,23495,2015,2015,0,0,-5
2010,WIGAN,2.665989589945411,6.29,11586,316296,39385,NA,0,0,0,NA
2010,KNOWSLEY,0,6.49,5751,146398,24955,2002,2002,1,1,8
2010,LIVERPOOL,4.917898864471857,6.45,17246,461403,61205,NA,0,0,0,NA
2010,SEFTON,0,7.1,16021,273820,50105,2008,2008,1,1,2
2010,ST HELENS,14.63468309859155,6.32,7485,175203,22720,NA,0,0,0,NA
2010,WIRRAL,5.960440727465817,6.64,17474,319078,37665,2017,2017,0,0,-7
2010,HALTON,11.335215812827753,6.79,4402,124802,12395,NA,0,0,0,NA
2010,WARRINGTON,12.094264117385505,6.59,7836,201309,22490,2016,2016,0,0,-6
2010,LANCASHIRE,12.057031440409457,6.69,NA,NA,205150,NA,0,0,0,NA
2010,BLACKBURN WITH DARWEN,15.634427684117124,6.54,5016,146966,28175,2016,2016,0,0,-6
2010,BLACKPOOL,5.213459236600611,6.67,7719,142753,37595,2015,2015,0,0,-5
2010,WARWICKSHIRE,25.623930083791336,7.17,NA,NA,55495,2014,2014,0,0,-4
2010,BIRMINGHAM,26.323543389411654,7.09,39838,1061074,105210,NA,0,0,0,NA
2010,DUDLEY,16.470588235294116,6.74,14902,312206,48875,2018,2018,0,0,-8
2010,SANDWELL,13.800505050505048,6.87,12943,306181,39600,NA,0,0,0,NA
2010,SOLIHULL,9.117032392894462,7.91,11359,206329,19140,NA,0,0,0,NA
2010,WALSALL,0,6.89,11660,266834,34660,NA,0,0,0,NA
2010,WOLVERHAMPTON,20.940345155591793,6.63,11875,247640,36795,NA,0,0,0,NA
2010,STAFFORDSHIRE,9.421044798333085,6.77,NA,NA,67190,NA,0,0,0,NA
2010,STOKE ON TRENT,22.739124468231097,6.52,10287,247381,36435,NA,0,0,0,NA
2010,HEREFORDSHIRE,0,7.17,10915,182865,22160,2010,2010,1,1,0
2010,WORCESTERSHIRE,6.1776992287917745,6.92,NA,NA,62240,NA,0,0,0,NA
2010,SHROPSHIRE,6.414917321449513,7.01,17042,304523,42635,2017,2017,0,0,-7
2010,TELFORD AND WREKIN,0.6707122325135739,6.51,5678,165641,15655,NA,0,0,0,NA
2010,LINCOLNSHIRE,6.288518155053975,6.9,NA,NA,127375,2013,2013,0,0,-3
2010,DERBYSHIRE,27.63286014451904,6.75,NA,NA,97565,NA,0,0,0,NA
2010,DERBY,39.39784253743358,7.11,11066,247035,31055,2021,2021,0,0,-11
2010,LEICESTERSHIRE,18.163440333251653,7.35,NA,NA,81620,2021,2021,0,0,-11
2010,LEICESTER,25.347377857463023,6.73,10923,324912,44620,2018,2018,0,0,-8
2010,RUTLAND,0,7.07,2149,37670,5065,2007,2007,1,1,3
2010,NOTTINGHAMSHIRE,21.108750393452944,6.61,NA,NA,127080,2021,2021,0,0,-11
2010,NOTTINGHAM,18.12137203166227,6.82,10760,299753,47375,NA,0,0,0,NA
2010,HERTFORDSHIRE,0,6.98,NA,NA,142440,2002,2002,1,1,8
2010,NORFOLK,21.790530678965496,6.95,NA,NA,171290,2012,2012,0,0,-2
2010,OXFORDSHIRE,0,7.21,NA,NA,45755,2006,2006,1,1,4
2010,SUFFOLK,25.975492687334125,6.97,NA,NA,88545,2014,2014,0,0,-4
2010,LUTON,27.468044601577375,6.71,6011,199583,18385,2013,2013,0,0,-3
2010,BUCKINGHAMSHIRE,0,7.28,NA,NA,38565,2004,2004,1,1,6
2010,MILTON KEYNES,6.589928057553957,6.72,7020,245450,17375,2013,2013,0,0,-3
2010,BRACKNELL FOREST,39.455782312925166,7.85,3794,112893,8085,2018,2018,0,0,-8
2010,WEST BERKSHIRE,45.22842639593909,7.53,6234,153943,9850,NA,0,0,0,NA
2010,READING,34.695963208993355,7.14,5396,154296,9785,NA,0,0,0,NA
2010,SLOUGH,27.798810167658196,7.54,3546,137800,9245,NA,0,0,0,NA
2010,WINDSOR AND MAIDENHEAD,0.6119951040391677,7,6824,143988,8170,NA,0,0,0,NA
2010,WOKINGHAM,32.795698924731184,7.16,5883,154650,9300,NA,0,0,0,NA
2010,ESSEX,0.1004145317850614,6.98,NA,NA,194195,2020,2020,0,0,-10
2010,SOUTHEND ON SEA,7.482993197278912,6.41,9886,172122,47775,2018,2018,0,0,-8
2010,CAMBRIDGESHIRE,0,7.5,NA,NA,55515,NA,0,0,0,NA
2010,PETERBOROUGH,30.963455149501662,6.75,7035,181762,7525,2014,2014,0,0,-4
2010,CAMDEN,40.01520527116067,8.3,6371,214725,19730,2017,2017,0,0,-7
2010,GREENWICH,0,6.87,7521,249171,19040,NA,0,0,0,NA
2010,HAMMERSMITH AND FULHAM,0,7.42,4351,180842,5875,NA,0,0,0,NA
2010,ISLINGTON,0,7.27,4542,200129,13850,NA,0,0,0,NA
2010,KENSINGTON AND CHELSEA,25.80956984050266,8.99,5101,160463,10345,2016,2016,0,0,-6
2010,LAMBETH,0,7.07,6061,297650,20750,2004,2004,1,1,6
2010,LEWISHAM,0,6.85,7303,272525,19835,2003,2003,1,1,7
2010,SOUTHWARK,0,7.63,6187,283777,18625,2002,2002,1,1,8
2010,TOWER HAMLETS,0,6.74,4164,248520,14295,2004,2004,1,1,6
2010,WANDSWORTH,0,6.89,7436,302620,19580,NA,0,0,0,NA
2010,WESTMINSTER,20.624048706240487,8.08,6584,217187,19710,2016,2016,0,0,-6
2010,BARKING AND DAGENHAM,9.846314144308414,6.98,6292,182838,19195,NA,0,0,0,NA
2010,BARNET,0,7.29,14521,351438,29300,NA,0,0,0,NA
2010,BEXLEY,0,7.23,10793,230711,16905,2002,2002,1,1,8
2010,BRENT,11.888431641518062,7.71,7870,304785,10935,NA,0,0,0,NA
2010,CROYDON,34.85523385300668,6.76,12257,357951,22450,NA,0,0,0,NA
2010,EALING,0,7.58,9448,334073,16165,NA,0,0,0,NA
2010,ENFIELD,15.764391917651544,7.44,10614,307648,26230,NA,0,0,0,NA
2010,HARINGEY,26.680348896870186,7.91,5183,252742,19490,2014,2014,0,0,-4
2010,HARROW,0,8.14,9307,237451,14250,NA,0,0,0,NA
2010,HAVERING,0.11157601115760112,7.1,12719,236234,17925,2011,2011,0,0,-1
2010,HILLINGDON,0.657706605661996,7.24,9754,269465,17485,NA,0,0,0,NA
2010,HOUNSLOW,40.97884695147242,7.15,6822,249236,12055,NA,0,0,0,NA
2010,KINGSTON UPON THAMES,43.254901960784316,7.33,6315,158648,12750,NA,0,0,0,NA
2010,NEWHAM,15.472162411565671,7.23,5014,299171,16255,2012,2012,0,0,-2
2010,REDBRIDGE,3.582554517133956,7.56,9958,275088,22470,2011,2011,0,0,-1
2010,RICHMOND UPON THAMES,1.5080789946140034,8.43,7633,186304,13925,NA,0,0,0,NA
2010,SUTTON,17.329737019554955,7.1,8038,189321,14830,2013,2013,0,0,-3
2010,WALTHAM FOREST,36.41660597232338,7.5,7056,254009,20595,NA,0,0,0,NA
2010,ISLE OF WIGHT,7.479224376731302,7.06,9858,138364,36100,NA,0,0,0,NA
2010,SURREY,11.369624936928856,7.23,NA,NA,89185,NA,0,0,0,NA
2010,DORSET,26.43598615916955,7.45,NA,NA,50575,2017,2017,0,0,-7
2010,HAMPSHIRE,27.019337813878696,7.11,NA,NA,121265,NA,0,0,0,NA
2010,PORTSMOUTH,38.66160931996749,7.25,8406,202700,18455,NA,0,0,0,NA
2010,SOUTHAMPTON,28.741746148202495,7.55,9384,233085,27260,NA,0,0,0,NA
2010,EAST SUSSEX,10.092072222886523,7.26,NA,NA,83630,NA,0,0,0,NA
2010,BRIGHTON AND HOVE,10.651629072681704,7.57,11670,269495,31920,NA,0,0,0,NA
2010,WILTSHIRE,0.4126846220677671,7.05,23887,470199,46040,2013,2013,0,0,-3
2010,KENT,12.548681291594773,6.82,NA,NA,202850,NA,0,0,0,NA
2010,MEDWAY,19.926725015265625,6.57,9171,262738,24565,2014,2014,0,0,-4
2010,GLOUCESTERSHIRE,4.481203007518797,7.11,NA,NA,66500,NA,0,0,0,NA
2010,BATH AND NORTH EAST SOMERSET,27.822311289245157,6.76,9770,174267,14970,NA,0,0,0,NA
2010,BRISTOL,41.7226988175284,7.05,17434,423044,43130,NA,0,0,0,NA
2010,SOUTH GLOUCESTERSHIRE,39.28285256410257,6.92,11362,261471,24960,NA,0,0,0,NA
2010,DEVON,22.126170194821622,7.1,NA,NA,118570,NA,0,0,0,NA
2010,PLYMOUTH,11.295637274284962,6.75,11507,254227,37935,2016,2016,0,0,-6
2010,TORBAY,0,6.69,9550,131443,30150,NA,0,0,0,NA
2011,NORTHUMBERLAND,1.9016393442622952,6.64,28324,328754,53375,NA,0,0,0,NA
2011,GATESHEAD,9.914904589994842,6.35,17845,234334,38780,NA,0,0,0,NA
2011,NEWCASTLE UPON TYNE,6.54976193241203,6.81,21692,306786,43055,2015,2015,0,0,-4
2011,NORTH TYNESIDE,9.244177739677097,6.94,19160,232002,34995,2015,2015,0,0,-4
2011,SOUTH TYNESIDE,10.738255033557047,6.75,15526,256778,29055,2017,2017,0,0,-6
2011,SUNDERLAND,4.756407296236435,6.04,22048,289485,43310,2015,2015,0,0,-4
2011,HARTLEPOOL,0,6.68,8296,184176,19140,2006,2006,1,1,5
2011,MIDDLESBROUGH,2.8298727394507703,6.24,11344,252218,29860,NA,0,0,0,NA
2011,REDCAR AND CLEVELAND,1.1099549080818591,6.86,13746,256568,28830,NA,0,0,0,NA
2011,STOCKTON ON TEES,2.242278945141729,6.93,15692,223004,35455,NA,0,0,0,NA
2011,DURHAM,7.927085767702733,6.43,31531,520748,106975,2016,2016,0,0,-5
2011,DARLINGTON,0,6.88,10438,211168,24200,2005,2005,1,1,6
2011,BARNSLEY,3.347445111745594,6.35,19570,253449,50785,2012,2012,0,0,-1
2011,ROTHERHAM,9.941986122170402,6.58,21825,276404,43955,NA,0,0,0,NA
2011,SHEFFIELD,5.325749741468459,6.68,31487,558886,67690,2014,2014,0,0,-3
2011,BRADFORD,27.012227139749456,6.69,29595,532598,66655,NA,0,0,0,NA
2011,CALDERDALE,5.297038808166269,6.93,16768,230298,27185,NA,0,0,0,NA
2011,KIRKLEES,10.066601157331586,6.42,28618,436308,45795,NA,0,0,0,NA
2011,LEEDS,28.734357674639632,6.72,35534,755107,94695,NA,0,0,0,NA
2011,WAKEFIELD,8.583011964797786,6.5,24842,339682,50565,NA,0,0,0,NA
2011,EAST RIDING OF YORKSHIRE,4.641535470112275,6.54,29886,345585,79715,NA,0,0,0,NA
2011,KINGSTON UPON HULL,4.5738045738045745,6.47,19167,285648,69745,NA,0,0,0,NA
2011,NORTH EAST LINCOLNSHIRE,10.460652591170826,6.74,15808,249193,36470,2013,2013,0,0,-2
2011,NORTH LINCOLNSHIRE,5.225483178239084,7.3,16156,247419,34925,2015,2015,0,0,-4
2011,NORTH YORKSHIRE,28.804382043694517,6.85,2912,2912,79415,NA,0,0,0,NA
2011,YORK,55.26749941079425,6.97,18620,242092,21215,2022,2022,0,0,-11
2011,BOLTON,17.84633126711835,6.32,20995,296913,34685,2016,2016,0,0,-5
2011,BURY,14.8975791433892,6.05,15404,218037,26850,NA,0,0,0,NA
2011,MANCHESTER,1.1193669786741292,6.59,25275,519783,51815,NA,0,0,0,NA
2011,OLDHAM,17.763440860215056,6.67,16159,250758,46500,2015,2015,0,0,-4
2011,SALFORD,4.0056109725685785,6.6,17335,263551,32080,2015,2015,0,0,-4
2011,STOCKPORT,0,6.93,25261,296518,41910,NA,0,0,0,NA
2011,TRAFFORD,12.094017094017094,7.44,20313,257934,23400,2015,2015,0,0,-4
2011,WIGAN,2.7313915857605178,6.34,22430,333869,38625,NA,0,0,0,NA
2011,KNOWSLEY,0,6.47,12034,249210,23255,2002,2002,1,1,9
2011,LIVERPOOL,6.5540540540540535,6.53,28486,476545,74000,NA,0,0,0,NA
2011,SEFTON,0,7.17,27579,286838,49485,2008,2008,1,1,3
2011,ST HELENS,12.48348745046235,6.34,15440,230406,22710,NA,0,0,0,NA
2011,WIRRAL,4.445593176531403,6.7,28790,332760,38690,2017,2017,0,0,-6
2011,HALTON,11.822660098522167,6.55,9130,250443,13195,NA,0,0,0,NA
2011,WARRINGTON,10.338345864661653,6.48,16172,227828,23940,2016,2016,0,0,-5
2011,LANCASHIRE,11.546649049401747,6.71,NA,NA,204345,NA,0,0,0,NA
2011,BLACKBURN WITH DARWEN,16.362670444483797,6.53,10168,220060,28235,2016,2016,0,0,-5
2011,BLACKPOOL,2.6508591980817906,6.57,14360,258380,37535,2015,2015,0,0,-4
2011,WARWICKSHIRE,24.49230769230769,7.29,NA,NA,56875,2014,2014,0,0,-3
2011,BIRMINGHAM,16.56432748538012,7,43792,1077563,102600,NA,0,0,0,NA
2011,DUDLEY,13.060922817020378,6.84,27125,327661,47355,2018,2018,0,0,-7
2011,SANDWELL,11.3217147945554,7.11,24739,327571,39305,NA,0,0,0,NA
2011,SOLIHULL,6.359344626492641,8.04,22058,238513,18005,NA,0,0,0,NA
2011,WALSALL,0,6.86,22915,288332,28680,NA,0,0,0,NA
2011,WOLVERHAMPTON,19.805959805959805,6.73,22647,274185,36075,NA,0,0,0,NA
2011,STAFFORDSHIRE,4.178853141894886,6.75,NA,NA,112830,NA,0,0,0,NA
2011,STOKE ON TRENT,20.943753380205514,6.61,19631,274795,36980,NA,0,0,0,NA
2011,HEREFORDSHIRE,0,7.17,20777,258525,22710,2010,2010,1,1,1
2011,WORCESTERSHIRE,6.540911317981382,6.91,NA,NA,61230,NA,0,0,0,NA
2011,SHROPSHIRE,6.075514874141876,7.1,29722,320213,43700,2017,2017,0,0,-6
2011,TELFORD AND WREKIN,1.260239445494644,6.39,11550,216107,15870,NA,0,0,0,NA
2011,LINCOLNSHIRE,6.825477276566988,6.94,NA,NA,118380,2013,2013,0,0,-2
2011,DERBYSHIRE,27.472707423580783,6.81,NA,NA,91600,NA,0,0,0,NA
2011,DERBY,36.9170579029734,7.15,21415,277972,31950,2021,2021,0,0,-10
2011,LEICESTERSHIRE,18.64761904761905,7.24,NA,NA,78750,2021,2021,0,0,-10
2011,LEICESTER,23.75041932237504,6.82,20874,357314,44715,2018,2018,0,0,-7
2011,RUTLAND,0,6.82,4472,75162,5515,2007,2007,1,1,4
2011,NOTTINGHAMSHIRE,21.628141427234105,6.7,NA,NA,138870,2021,2021,0,0,-10
2011,NOTTINGHAM,15.037681159420291,7.02,20602,336289,43125,NA,0,0,0,NA
2011,HERTFORDSHIRE,0,6.98,NA,NA,134550,2002,2002,1,1,9
2011,NORFOLK,21.992537762532347,7.12,NA,NA,166170,2012,2012,0,0,-1
2011,OXFORDSHIRE,0,7.14,NA,NA,39460,2006,2006,1,1,5
2011,SUFFOLK,24.538563906729156,7.06,NA,NA,86415,2014,2014,0,0,-3
2011,LUTON,21.24014141963557,6.79,12526,244315,18385,2013,2013,0,0,-2
2011,BUCKINGHAMSHIRE,0,7.27,8917,8917,35670,2004,2004,1,1,7
2011,MILTON KEYNES,8.586272901285206,6.57,14530,275686,18285,2013,2013,0,0,-2
2011,BRACKNELL FOREST,35.7017028772754,7.71,7762,227392,8515,2018,2018,0,0,-7
2011,WEST BERKSHIRE,46.72708962739174,7.56,12866,242189,9930,NA,0,0,0,NA
2011,READING,34.83631871525633,6.85,10830,221889,8095,NA,0,0,0,NA
2011,SLOUGH,0,7.57,7184,213133,6760,NA,0,0,0,NA
2011,WINDSOR AND MAIDENHEAD,0.5945303210463734,7.15,14158,247367,8410,NA,0,0,0,NA
2011,WOKINGHAM,31.544811320754718,6.95,12414,236843,8480,NA,0,0,0,NA
2011,ESSEX,0.14429678590546233,6.91,NA,NA,214835,2020,2020,0,0,-9
2011,SOUTHEND ON SEA,6.846556584776479,6.86,18347,234868,37245,2018,2018,0,0,-7
2011,CAMBRIDGESHIRE,0,7.48,NA,NA,55560,NA,0,0,0,NA
2011,PETERBOROUGH,33.729071537290714,6.59,14452,225283,16425,2014,2014,0,0,-3
2011,CAMDEN,38.07531380753138,8.82,13252,275490,21510,2017,2017,0,0,-6
2011,GREENWICH,0,6.95,14978,288469,18290,NA,0,0,0,NA
2011,HAMMERSMITH AND FULHAM,0,7.19,8572,244509,5325,NA,0,0,0,NA
2011,ISLINGTON,0,7.56,9350,265169,14740,NA,0,0,0,NA
2011,KENSINGTON AND CHELSEA,26.413206603301653,8.5,9934,231213,9995,2016,2016,0,0,-5
2011,LAMBETH,0,7.02,12276,336775,20880,2004,2004,1,1,7
2011,LEWISHAM,0,7.1,14812,308839,15295,2003,2003,1,1,8
2011,SOUTHWARK,0,7.76,12220,323153,20255,2002,2002,1,1,9
2011,TOWER HAMLETS,0,6.77,8456,291829,14175,2004,2004,1,1,7
2011,WANDSWORTH,0,6.74,14736,337703,20120,NA,0,0,0,NA
2011,WESTMINSTER,18.843469591226324,7.89,13140,278261,20060,2016,2016,0,0,-5
2011,BARKING AND DAGENHAM,8.414481897627965,7.06,12530,223673,20025,NA,0,0,0,NA
2011,BARNET,0.554462529064568,7.27,27417,380823,27955,NA,0,0,0,NA
2011,BEXLEY,0,7.33,20958,263458,18990,2002,2002,1,1,9
